167;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;06.04.2013 - 15.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;In Brem-sur-Mer, nur 1 km von einem Pinienwald und ca. 1,5 km von einem feinen Sandstrand entfernt gelegen, ist der Campingplatz „Le Chaponnet“ der ideale Ort, um entspannende und erholsame Urlaubstage zu verbringen. Die Anlage bietet ein komplettes Serviceangebot mit Badelandschaft, Restaurant, Unterhaltung und vieles mehr.
167;en;France;;;;
167;fr;France;8h-11h/15h-20h;06/04/2013-15/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Situé à Brem-sur-Mer, à 1 km d'une forêt de pins et à 1,5 km d'une plage de sable fin, Le Chaponnet est un endroit idéal pour des vacances confortables et reposantes. Ce camping offre un ensemble de services complets : espace aquatique, restaurant, animations...
167;nl;France;;;;
168;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 14.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Auf der Halbinsel Fouras, gegenüber den Inseln Ré und Oléron, erwartet Sie der Campingplatz „Les Charmilles“ mit seinem wunderschönen Schwimmbecken und Wasserrutsche. In Fouras (3 km) können Sie den schönsten feinen Sandstrand der Halbinsel genießen.
168;en;France;;;;
168;fr;France;8h-11h/15h-20h;27/04/2013-14/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Sur la presqu'île de Fouras, à l'abri des îles de Ré et d'Oléron, le camping des Charmilles propose une belle piscine et son toboggan aquatique.Vous pourrez profiter de la plus belle plage de sable fin de la presqu'île en vous rendant à Fouras (3 km).
168;nl;France;;;;
170;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;06.05.2013 - 06.09.2013;Vom 06.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 06.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;In schattigem Wald, zwischen Cap Fréhel und St. Malo gelegen, können Sie nur 10 Minuten von den wunderschönsten, weitreichenden Stränden oder kleinen wilden Buchten entfernt die alten Steine auf dem Campingplatz „Château de Galinée“ bewundern.
170;en;France;;;;
170;fr;France;8h-11h/15h-20h;06/05/2013-06/09/2013;Du 06/05/2013 au 06/07/2013 et du 31/08/2013 au 06/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Dans un parc boisé et ombragé, entre le Cap Fréhel et St Malo, à 10 minutes de très belles plages, larges étendues ou petites criques sauvages, vous apprécierez le charme des très vieilles pierres au camping du Château de Galinée.
170;nl;France;;;;
171;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 15.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Mit seiner Badelandschaft beglückt der geräumige Campingplatz „La Chênaie“ Groß und Klein. Auf dieser Anlage, unweit von dem berühmten Badeort Pornic entfernt, können Sie in aller Ruhe entspannen.
171;en;France;;;;
171;fr;France;8h-11h/15h-20h;13/04/2013-15/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Avec son espace aquatique, le camping La Chênaie ravira les petits comme les grands. Venez trouver calme et espace dans ce camping proche de la célèbre station balnéaire de Pornic.
171;nl;France;;;;
172;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 15.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Willkommen auf dem Campingplatz „Domaine des Chènes Verts“ im Herzen des Périgord Noir, nur 7 km von Sarlat entfernt, der unweit vom Fluss gelegenen, mittelalterlichen Stadt im Dordogne-Tal. Lassen Sie sich diesen Schatz der Natur und die von ihm ausgehende Ruhe nicht entgehen.
172;en;France;;;;
172;fr;France;8h-11h/15h-20h;13/04/2013-15/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Bienvenue au camping du Domaine des Chênes Verts, au coeur du Périgord noir, à seulement 7 km de Sarlat, cité médiévale, à 5 minutes de la rivière, au sein de la vallée de la Dordogne, venez goûter à la quiétude d'un moment de détente dans un petit bijou de la nature.
172;nl;France;;;;
173;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 15.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;25 ha Pinienwald, am Lac de Léon in Veille-Saint-Girons gelegen, zwei umfassende Schwimmbecken (davon ein überdachtes und beheiztes Becken) sowie zahlreiche Sport- und Kulturaktivitäten erwarten Groß und Klein auf dem Campingplatz „Le Col Vert“.
173;en;France;;;;
173;fr;France;8h-11h/15h-20h;13/04/2013-15/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;25 ha de forêt de pins, en bordure du lac de Léon, à Veille-saint-Girons, deux vastes piscines, dont une couverte et chauffée, de nombreuses activités sportives et culturelles sont proposées pour les petits et les grands au camping Le Col Vert.
173;nl;France;;;;
175;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;19.04.2013 - 15.09.2013;Vom 19.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Herzlich willkommen auf dem sonnenreichen Campingplatz „La Coste Rouge“ in Argelès-sur-Mer. Verbringen Sie angenehme Campingurlaubstage in familienfreundlichem, gemütlichem Ambiente, ganz in der Nähe (900 m) des Meeres und am Fuße des Albères-Massivs. Auf nach La Coste Rouge!
175;en;France;;;;
175;fr;France;8h-11h/15h-20h;19/04/2013-15/09/2013;Du 19/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Bienvenue au camping La Coste Rouge, situé à Argelès-sur-mer, sur une terre de lumière que caresse généreusement un soleil souvent présent. Découvrez une ambiance familiale et conviviale pour passer un agréable séjour en camping. A proximité de la mer (900 m) et aux pieds du massif des Albères, rendez-vous à La Coste Rouge !
175;nl;France;;;;
177;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;26.04.2013 - 15.09.2013;Vom 26.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der im Herzen der Camargue in Albaron sur Arles gelegene Campingplatz „Crin Blanc“ wird Sie schlichtweg verzaubern. Hier können Sie nicht nur von der Badelandschaft und den in der Nähe angebotenen sportlichen Aktivitäten profitieren, sondern auch wohlgemerkt das Reitangebot nutzen.
177;en;France;;;;
177;fr;France;8h-11h/15h-20h;26/04/2013-15/09/2013;Du 26/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Le camping Crin Blanc, situé au coeur de la Camargue, à Albaron sur Arles, vous émerveillera. Vous pourrez profiter de l'espace aquatique et des activités sportives à proximité, avec bien entendu, l'équitation comme activité phare.
177;nl;France;;;;
178;de;Frankreich;8:00 - 11:00 Uhr/17:00 – 19:00 Uhr in der Nebensaison und 15:00 – 19:00 Uhr in der Hauptsaison;18.05.2013 - 14.09.2013;Vom 18.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Zwischen Meer und Berglandschaft, nur einige Minuten vom Strand und von Porto Vecchio entfernt, empfängt Sie der Campingplatz „Cupulatta“ („Schildkröte“ auf korsisch) in einer einfachen und familienfreundlichen Atmosphäre auf einer Fläche von 2 ha. Hier finden Sie die lang ersehnte Ruhe und Enspannung im Rausch des Macchiaduftes.
178;en;France;;;;
178;fr;France;8h-11h/17h-19h en basse saison et 15h-19h en haute saison;18/05/2013-14/09/2013;Du 18/05/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;"""Entre mer et montagne, à quelques minutes de la plage et de Porto Vecchio, le camping Cupulatta (""""tortue"""" en corse), vous accueille dans une ambiance simple et familiale sur une superficie de 2 ha. Vous trouverez calme et détente, et serez enivrés par les senteurs du maquis."""
178;nl;France;;;;
179;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der ruhig gelegene Campingplatz „Les Cyprès“, nahe des Flusses Jaunay, liegt 4 km von St. Gilles Croix de Vie und nur 600 m vom Strand entfernt. Ein schöner Radweg führt Sie nach St. Gilles Croix de Vie.
179;en;France;;;;
179;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Le camping Les Cyprès, situé à 4 km de St-Gilles-Croix-de-Vie, vous accueille dans un site calme et arboré à 600 m de la plage. Ce camping se trouve près de la rivière du Jaunay, le long de laquelle une piste cyclable vous conduira à St-Gilles-Croix-de-Vie.
179;nl;France;;;;
181;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 07.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 07.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Atmen Sie die belebende Luft der Bretagne im Herzen eines 9 ha großen Waldparks nur 900 m vom Strand Tahiti-Raguenez. Alle Aktivitäten sind vereint, um Groß und Klein auf dem Campingplatz „Les Deux Fontaines“ in Névez zu erfreuen.
181;en;France;;;;
181;fr;France;8h-11h/15h-20h;27/04/2013-07/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 07/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Venez respirer l'air vivifiant de la Bretagne au coeur d'un parc boisé de 9 ha situé à 900 m de la plage de Tahiti-Raguénez. Toutes les activités sont réunies pour enchanter petits et grands au camping Les Deux Fontaines à Névez.
181;nl;France;;;;
182;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 22.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Das „Dorf der Korsaren“, wo Sie den nur 300 m entfernten Strand in Angriff nehmen werden, befindet sich in dem Badeort Chatelaillon-Plage, 10 km von la Rochelle. Das Zentrum des Ortes ist ebenfalls ganz nah. Dies bringt natürlich einige Vorteile mit sich, um Einkäufe zu tätigen oder um sich zu amüsieren.
182;en;France;;;;
182;fr;France;8h-11h/15h-20h;27/04/2013-22/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;"""Le """"Village corsaire"""" les Deux Plages,où vous prendrez d'assaut la plage distante de 300 m seulement, est situé dans la station de Chatelaillon-Plage, à 10 km de la Rochelle. Le centre de la station est également tout proche... Sympa pour se distraire facilement en sortant du camping !"""
182;nl;France;;;;
183;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Im Herzen einer natürlichen Umgebung von 20 ha bietet der Campingplatz „Domaine d'Inly“ in Penestin nahe gelegene Strände, eine Vielzahl von Aktivitäten und die möglichkeit, sich mit Leidenschaft dem Wassersport (Kanu) auf dem Privatteich hinzugeben.
183;en;France;;;;
183;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Situé à Penestin, au coeur d'un espace naturel de 20 ha, le camping Domaine d'Inly offre des plages à proximité, un choix varié d'activités et la possibilité de s'adonner aux sports aquatiques sur un étang privé (canoë).
183;nl;France;;;;
184;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 14.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 14.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;In einem natürlichen und ruhigen Umfeld empfängt Sie der Campingplatz „Domaine d'Oléron“ zwischen den Orten St-Pierre und St-Georges, nur 3 km von den Sandstränden entfernt. Mehrere Wälder und verschiedene Einkaufsmöglichkeiten befinden sich in 2 km Entfernung. Die Ile d'Oléron erwartet Sie mit wunderschönen feinen Sandstränden und ihrer bezaubernden Natur.
184;en;France;;;;
184;fr;France;8h-11h/15h-20h;13/04/2013-14/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 14/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Dans un environnement calme et naturel, le camping le Domaine d'Oléron se situe entre St-Pierre et St-Georges, à 3 km des plages de sable et à 2 km de la forêt domaniale et des commerces. L'île d'Oléron vous attend avec ses belles plages de sable fin et sa nature envoûtante.
184;nl;France;;;;
185;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 22.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Domaine de Chaussy“ befindet sich inmitten eines 15 ha Großen Parks, im Herzen der südlichen Ardèche. Nur 3 km entfernt liegt der aufgrund zahlreicher möglichkeiten für Kanutouren und Wanderungen weltweit bekannte Fluss Ardèche. Auf diesem Campingplatz können Sie die großzügige Badelandschaft sowie die angebotenen Sportaktivitäten genießen. Lagorce Vallon-Pont-d'Arc ist der ideale Ort, um die Ardèche kennen zu lernen!
185;en;France;;;;
185;fr;France;8h-11h/15h-20h;13/04/2013-22/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Situé dans un vaste parc de 15 ha, le camping Domaine de Chaussy se trouve au coeur de l'Ardèche méridionale, à 3 km de la rivière Ardèche, célèbre pour ses descentes en canoë et ses nombreux sites de randonnées. Vous apprécierez, sur ce site, le bel espace aquatique ainsi que les diverses activités sportives proposées. Lagorce Vallon-Pont-d'Arc est l'endroit idéal pour profiter de l'ardèche !
185;nl;France;;;;
187;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;06.04.2013 - 08.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Domaine de la Rive“ liegt nur ca. 200 m vom See Lac de Cazaux Sanguinet entfernt und bietet Ihnen eine farbenfrohe Badelandschaft mit einem exklusiv für Kinder reservierten Abschnitt. Die in der Gemeinde Biscarosse gelegene Anlage wird Sie mit Sportaktivitäten, insbesondere auf dem See, verzaubern und mit Dolcefarniente verwöhnen.
187;en;France;;;;
187;fr;France;8h-11h/15h-20h;06/04/2013-08/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Sur la commune de Biscarosse, à 200 m du lac Cazaux Sanguinet, le camping le Domaine de la Rive vous propose un espace aquatique haut en couleur, avec une partie totalement dédiée aux enfants. Vous serez enchantés par ce site, où activités sportives, notamment sur le lac, se conjuguent parfaitement avec le farniente...
187;nl;France;;;;
188;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Domaine de Léveno“ in Guérande bietet Ihnen zahlreiche Annehmlichkeiten, um Ihnen Ihren Urlaub zu versüßen: ein wunderschöner, großer Park, Animationen, ein überdachtes Schwimmbecken, eine intakte Naturlandschaft sowie Momente der Ruhe und Entspannung. Und die ganz Kühnen sollten auf keinen Fall die Kamikaze-Rutsche verpassen.
188;en;France;;;;
188;fr;France;8h-11h/15h-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Qu'il sera doux pour vous de séjourner à Guérande, au camping Domaine de Léveno : un très grand parc, des animations, une piscine couverte, une nature préservée, feront de votre séjour, un moment de calme et de détente. Pour les plus intrépides,ne manquez pas le toboggan kamikaze.
188;nl;France;;;;
190;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Domaine du Cros d'Auzon“ empfängt Sie in zauberhafter Natur, direkt am Fluss Ardèche, zwischen der Hochebene des Lava- und Basaltplateaus von Coiron und den Gorges de l'Ardèche gelegen, für erholsame Urlaubstage, die Sie mit sportlichen Aktivitäten abrunden können.
190;en;France;;;;
190;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;En bordure d'Ardèche, entre le plateau du Coiron, ancien massif volcanique, et les gorges de l'Ardèche, le camping Domaine du Cros d'Auzon vous invite à passer des vacances en pleine nature, reposantes et/ou sportives.
190;nl;France;;;;
191;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Wunderschön in einem 800 ha Großen Pinien- und Eichenwald eingebettet und nur wenige Kilometer vom Strand entfernt, genießen Sie auf dem Campingplatz „Airotel d'Oléron“ in der Gemeinde Le Château d'Oléron einen erholsamen Urlaub im Einklang mit der Natur. Entdecken Sie die 8 umliegenden Strände bei einem ausgiebigen Spaziergang oder einem Ausflug zu Pferd.
191;en;France;;;;
191;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;A quelques kilomètres de l'océan, au Château d'Oléron, le camping Airotel Oléron est un parc arboré. Parmi ses nombreuses prestations, une ferme équestre intégrée vous réserve la possibilité de belles randonnées sur la plage. A proximité, vous aurez le choix entre huit plages et pourrez profiter de 800 ha de forêts de pins et de chênes.
191;nl;France;;;;
192;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;15.05.2013 - 15.09.2013;Vom 15.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Domaine du Verdon“ liegt auf 700 m Höhe vor den bekannten Schluchten Grand Canyon du Verdon und nur einen Kilometer vom Ort Castellane entfernt. „Domaine du Verdon“ ist ein erstklassiger, 14 ha großer, bewaldeter Campingplatz mit provenzalischer Architektur und bietet Ihnen direkten Zugang zum Fluss Verdon. Erleben Sie zahlreiche Möglichkeiten, wie zum Beispiel Kanufahren, Rafting und Wildwasserklettern.
192;en;France;;;;
192;fr;France;8h-11h/15h-20h;15/05/2013-15/09/2013;Du 15/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;À 700 m d'altitude, le camping Domaine du Verdon se situe juste avant le début des gorges, près de Castellane. Sur 14 ha plats et boisés, vous découvrirez un superbe village de vacances à l'architecture provençale et aurez directement accès au Verdon, sur lequel vous aurez tout loisir de pratiquer canoë, rafting et canyoning.
192;nl;France;;;;
194;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;01.05.2013 - 31.08.2013;Vom 01.05.2013 bis zum 06.07.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Auf einem weitläufigen Gebiet von 6 ha finden Sie sich auf einer Insel des Friedens wieder. Auf dem Campingplatz „L'Eden“ bestimmen Gastlichkeit und Ruhe den Rhythmus Ihrer Ferien. Genießen Sie die Badelandschaft sowie die angebotenen Veranstaltungen und Sportaktivitäten. Zwischen den Orten Lattes und Palavas-les-Flots erwartet der Campingplatz kleine und große Leute.
194;en;France;;;;
194;fr;France;8h-11h/15h-20h;01/05/2013-31/08/2013;Du 01/05/2013 au 06/07/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Sur un vaste domaine de 6 ha, venez profiter d'un havre de paix, où convivialité et tranquillité rythment les vacances. Profitez du parc aquatique, des animations et des activités sportives. Entre Lattes et Palavas-les Flots, le camping l'Eden est idéal pour les petits et les grands.
194;nl;France;;;;
195;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;30.04.2013 - 15.09.2013;Vom 30.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Nur 700 m von der Bucht von Arcachon und 7 km vom Meer entfernt empfängt Sie der Campingplatz „Les Embruns“ in einem 20 ha Großen Park in Lège Cap Ferret. Nutzen Sie die gut ausgebauten Radwege mit einer Länge von 150 km und entdecken Sie entlang Ihrer Radtouren die Schönheit der Natur der Bucht von Arcachon. Kombinieren Sie Erholung mit Dolcefarniente und den zahlreichen Spaziergängen, die Sie in der Region unternehmen können.
195;en;France;;;;
195;fr;France;8h-11h/15h-20h;30/04/2013-15/09/2013;Du 30/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;A 700 m du bassin d'Arcachon et à 7 km de l'océan, le camping Les Embruns vous accueille dans un parc de 20 ha à Lège Cap Ferret. Profitez des 150 km de pistes cyclables pour rayonner sur le bassin d'Arcachon. Alliez détente, farniente aux nombreuses balades à faire dans la région.
195;nl;France;;;;
196;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Im Herzen der Pinienwälder und an den Ufern des Sees, nur etwa 10 Minuten vom Meer entfernt, empfängt Sie der Campingplatz „Eurolac“ in Aureilhan für einen aktiven Urlaub mit zahlreichen Wassersportmöglichkeiten. Entdecken Sie die große Badelandschaft der Anlage, und verleben Sie einen unvergesslichen, erholsamen Urlaub mit der Familie.
196;en;France;;;;
196;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;A Aureilhan, à 10 minutes de l'Océan, au coeur de la forêt landaise, en bordure de lac, le camping Eurolac vous offre des vacances actives. Les sports nautiques seront bien entendu au rendez-vous, et ne manquez pas l'espace aquatique pour vous amuser et vous détendre.
196;nl;France;;;;
198;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;15.05.2013 - 15.09.2013;Vom 15.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Lebensfreude, herrliche Natur und beste Gastlichkeit? Der Campingplatz „La Farigoulette“ liegt einzigartig inmitten eines Pinienwaldes, an den Ufern des Sees St Laurent. Nutzen Sie die sportlichen Aktivitäten im Verdon, und besuchen Sie die authentischen Dörfer in der Umgebung.
198;en;France;;;;
198;fr;France;8h-11h/15h-20h;15/05/2013-15/09/2013;Du 15/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Envie de confort, de nature, de bien être et de convivialité ? Le camping de la Farigoulette vous attend au coeur d'une pinède sur les rives du Lac St Laurent. Profitez de toutes les activités sportives du Verdon, sans oublier les villages exceptionnels aux alentours.
198;nl;France;;;;
199;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;01.05.2013 - 15.09.2013;Vom 01.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Les Fontaines“ empfängt Sie in der Nähe der feinen Sandstrände von Canet-en-Roussillon und am Rande des Naturschutzgebietes des Teiches von Canet-St-Nazaire auf einem großen ruhigen Naturgelände. Hier steht die Familie im Mittelpunkt: Ihre Kinder können an den Aktivitäten des nahegelegenen Mini-Hofes teilnehmen.
199;en;France;;;;
199;fr;France;8h-11h/15h-20h;01/05/2013-15/09/2013;Du 01/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;"Situé à proximité des plages de sable fin de Canet-en-Roussillon et en bordure de la réserve naturelle de l'étang de Canet-St-Nazaire, le camping Les Fontaines a le privilège de vous accueillir dans un grand espace de nature et de tranquillité ; la famille y est à l'honneur : vos enfants pourront goûter au plaisir de participer aux activités de la mini-ferme située à proximité du camping."
199;nl;France;;;;
